addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,description,x,y,source,source:url
TW,福建省,金門縣,金城鎮,北門里,25,民生路,,2號,2,,金門縣金城鎮北門里25鄰民生路2號二樓,金門縣金城鎮戶政事務所,181116.023,2703125.562,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,2,,金門縣金城鎮東門里5鄰珠浦東路4巷27號二樓,B棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,4,,金門縣金城鎮東門里5鄰珠浦東路4巷27號四樓,A棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,,,金門縣金城鎮東門里5鄰珠浦東路4巷27號,A棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,,,金門縣金城鎮東門里5鄰珠浦東路4巷27號,B棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,2,,金門縣金城鎮東門里5鄰珠浦東路4巷27號二樓,A棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,3,,金門縣金城鎮東門里5鄰珠浦東路4巷27號三樓,B棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,3,,金門縣金城鎮東門里5鄰珠浦東路4巷27號三樓,A棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金城鎮,東門里,5,珠浦東路4巷,,27號,4,,金門縣金城鎮東門里5鄰珠浦東路4巷27號四樓,B棟,181009.305,2703010.386,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,三山里,4,,山西,121號,,,金門縣金沙鎮三山里4鄰山西121號,榮湖污水廠,191269.264,2710880.889,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,三山里,2,,山西,22之2號,,,金門縣金沙鎮三山里2鄰山西22之2號,違章建築明王殿,192217.94,2710817.032,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,三山里,7,,東山前,1之2號,,,金門縣金沙鎮三山里7鄰東山前1之2號,西山前聖侯廟,192238.93,2709522.16,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,三山里,6,,西山前,22號,,,金門縣金沙鎮三山里6鄰西山前22號,違章建築李氏家廟,192001.817,2709852.64,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,三山里,5,,西山前５之１號,5之1號,,,金門縣金沙鎮三山里5鄰西山前５之１號5之1號,財團法人金門縣東西山前李氏基金會,192015.03,2709770.72,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,何斗里,10,,何厝,51之1號,,,金門縣金沙鎮何斗里10鄰何厝51之1號,違章建築保安殿,188883.97,2707620.829,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,何斗里,5,,斗門,55之3號,,,金門縣金沙鎮何斗里5鄰斗門55之3號,何斗里辦公處,189354.019,2707623.938,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,何斗里,15,環島北路三段,,485之6號,,,金門縣金沙鎮何斗里15鄰環島北路三段485之6號,晨光社會福利基金會,187923.514,2707063.956,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,何斗里,13,,高坑,11之2號,,,金門縣金沙鎮何斗里13鄰高坑11之2號,違章建築澤峰宮,188469.569,2706840.393,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,光前里,15,,后水頭,34號,,,金門縣金沙鎮光前里15鄰后水頭34號,違章建築汶源宮,190662.012,2708684.272,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,光前里,20,,太武山,261號,,,金門縣金沙鎮光前里20鄰太武山261號,海軍金門基地指揮部,191130.115,2706147.003,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,光前里,4,環島東路二段331巷,,66號,,,金門縣金沙鎮光前里4鄰環島東路二段331巷66號,鵲山垃圾場,193019.658,2707075.084,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,光前里,5,,陽翟,96之5號,,,金門縣金沙鎮光前里5鄰陽翟96之5號,光前里辦公處,191921.749,2708132.981,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,大洋里,9,,新前墩,100號,,,金門縣金沙鎮大洋里9鄰新前墩100號,金門縣環境保護局,194922.158,2704755.091,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,大洋里,8,,東山,22之1號,,,金門縣金沙鎮大洋里8鄰東山22之1號,觀音寺,194443.68,2706156.22,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,大洋里,8,,東山,27之1號,,,金門縣金沙鎮大洋里8鄰東山27之1號,違章建築吳氏家廟,194523.182,2706065.149,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,官嶼里,1,,塘頭,27之1號,,,金門縣金沙鎮官嶼里1鄰塘頭27之1號,金蓮寺,190714.72,2712196.97,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,官嶼里,5,,官澳,82之2號,,,金門縣金沙鎮官嶼里5鄰官澳82之2號,官嶼里公所,190653.81,2712748.24,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,官嶼里,11,,青嶼,43號,,,金門縣金沙鎮官嶼里11鄰青嶼43號,社團法人金門縣青嶼張氏宗親會,191358.887,2712858.109,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,3,三民路16巷,,2號,,,金門縣金沙鎮汶沙里3鄰三民路16巷2號,金門縣農會金沙辦事處,190507.03,2709399.08,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,3,三民路,,20號,,,金門縣金沙鎮汶沙里3鄰三民路20號,福建省金門縣農會庫房,190511.8,2709390.08,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,12,信義路,,3之1號,,,金門縣金沙鎮汶沙里12鄰信義路3之1號,金沙鎮長青會,190448.858,2709534.205,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,8,勝利路,,8之1號,,,金門縣金沙鎮汶沙里8鄰勝利路8之1號,沙美張氏宗親會,190443.255,2709575.35,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,8,勝利路,,8之2號,,,金門縣金沙鎮汶沙里8鄰勝利路8之2號,沙美張氏宗親會,190450.13,2709572.7,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,24,國中路,,21號,,,金門縣金沙鎮汶沙里24鄰國中路21號,金沙郵政局,190646.63,2709319.733,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,24,國中路,,61號,,,金門縣金沙鎮汶沙里24鄰國中路61號,金沙國民中學,190763.682,2709482.175,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,24,國中路,,61之1號,,,金門縣金沙鎮汶沙里24鄰國中路61之1號,金沙圖書館,190632.713,2709579.667,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,3,,沙美,135號,,,金門縣金沙鎮汶沙里3鄰沙美135號,金沙消防隊,190403.569,2709939.957,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,13,,沙美,186號,,,金門縣金沙鎮汶沙里13鄰沙美186號,大士宮,190715.67,2710094.81,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,1,環島北路四段,,463號,,,金門縣金沙鎮汶沙里1鄰環島北路四段463號,金沙水庫管理室,190023.86,2709102.839,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,1,環島東路一段,,112號,,,金門縣金沙鎮汶沙里1鄰環島東路一段112號,金門縣金沙鎮戶政事務所,190534.03,2709305.58,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,汶沙里,22,,英坑,60之1號,,,金門縣金沙鎮汶沙里22鄰英坑60之1號,金沙鎮清潔隊,191325.52,2710456.075,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
TW,福建省,金門縣,金沙鎮,浦山里,21,,下塘頭,39號,,,金門縣金沙鎮浦山里21鄰下塘頭39號,何浦國小,188716.199,2708128.621,金門縣政府,https://data.kinmen.gov.tw/Cus_OpenData_DealData.aspx?s=EE8E4A0BF2004468
Create=1
