addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,x,y,addr:TW:dataset,source
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街,5號,,,彰化縣竹塘鄉竹塘村20鄰中興街5號,191712.004,2639451.988,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,8號,,,彰化縣竹塘鄉竹塘村10鄰中興街8號,191713.05,2639506.629,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,10號,,,彰化縣竹塘鄉竹塘村10鄰中興街10號,191708.541,2639507.224,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,12號,,,彰化縣竹塘鄉竹塘村10鄰中興街12號,191704.645,2639508.678,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,18號,,,彰化縣竹塘鄉竹塘村10鄰中興街18號,191691.517,2639511.48,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,20號,,,彰化縣竹塘鄉竹塘村10鄰中興街20號,191687.445,2639512.776,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,22號,,,彰化縣竹塘鄉竹塘村10鄰中興街22號,191683.19,2639514.441,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街,23號,,,彰化縣竹塘鄉竹塘村20鄰中興街23號,191693.569,2639481.558,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,24號,,,彰化縣竹塘鄉竹塘村10鄰中興街24號,191678.933,2639516.107,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,26號,,,彰化縣竹塘鄉竹塘村10鄰中興街26號,191674.492,2639516.662,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,28號,,,彰化縣竹塘鄉竹塘村10鄰中興街28號,191670.236,2639518.142,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,30號,,,彰化縣竹塘鄉竹塘村10鄰中興街30號,191665.61,2639519.622,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,32號,,,彰化縣竹塘鄉竹塘村10鄰中興街32號,191661.354,2639521.103,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街,33號,,,彰化縣竹塘鄉竹塘村20鄰中興街33號,191635.078,2639497.787,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,34號,,,彰化縣竹塘鄉竹塘村10鄰中興街34號,191656.543,2639522.213,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街,35號,,,彰化縣竹塘鄉竹塘村20鄰中興街35號,191630.822,2639500.007,170727,彰化縣政府
