source,addr:TW:dataset,addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,x,y
高雄市政府,160248,TW,高雄市,左營區,頂西里,2,中央市場,乙之24號,,,高雄市左營區頂西里2鄰中央市場乙之24號,177092.614,2509608.092
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,1號,,,高雄市鹽埕區新化里8鄰大勇市場1號,176221.744,2502410.818
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,2號,,,高雄市鹽埕區新化里8鄰大勇市場2號,176219.573,2502403.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,3號,,,高雄市鹽埕區新化里8鄰大勇市場3號,176223.332,2502414.310
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,5號,,,高雄市鹽埕區新化里8鄰大勇市場5號,176224.919,2502416.691
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,9號,,,高雄市鹽埕區新化里8鄰大勇市場9號,176227.459,2502419.866
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,10號,,,高雄市鹽埕區新化里8鄰大勇市場10號,176214.072,2502397.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,12之1號,,,高雄市鹽埕區新化里8鄰大勇市場12之1號,176222.880,2502395.140
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,13號,,,高雄市鹽埕區新化里8鄰大勇市場13號,176231.374,2502418.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,16號,,,高雄市鹽埕區新化里8鄰大勇市場16號,176230.774,2502393.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,29號,,,高雄市鹽埕區新化里8鄰大勇市場29號,176241.455,2502413.278
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,31號,,,高雄市鹽埕區新化里8鄰大勇市場31號,176244.075,2502410.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,32號,,,高雄市鹽埕區新化里8鄰大勇市場32號,176239.274,2502389.896
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,33號,,,高雄市鹽埕區新化里8鄰大勇市場33號,176247.475,2502409.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,35號,,,高雄市鹽埕區新化里8鄰大勇市場35號,176251.075,2502407.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,37號,,,高雄市鹽埕區新化里8鄰大勇市場37號,176256.276,2502401.897
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,39號,,,高雄市鹽埕區新化里8鄰大勇市場39號,176255.175,2502397.896
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,40號,,,高雄市鹽埕區新化里8鄰大勇市場40號,176247.975,2502384.896
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,41號,,,高雄市鹽埕區新化里8鄰大勇市場41號,176252.775,2502394.896
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,42號,,,高雄市鹽埕區新化里8鄰大勇市場42號,176249.575,2502387.896
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,43號,,,高雄市鹽埕區新化里8鄰大勇市場43號,176251.853,2502393.038
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,44號,,,高雄市鹽埕區新化里8鄰大勇市場44號,176250.975,2502390.896
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,52號,,,高雄市鹽埕區新化里8鄰大勇市場52號,176230.846,2502397.766
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,58號,,,高雄市鹽埕區新化里8鄰大勇市場58號,176237.672,2502394.115
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,63號,2,,高雄市鹽埕區新化里8鄰大勇市場63號二樓,176235.132,2502411.419
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,63之1號,2,,高雄市鹽埕區新化里8鄰大勇市場63之1號二樓,176227.274,2502431.898
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,63號之1,2,1,高雄市鹽埕區新化里8鄰大勇市場63號之1二樓之1,176227.274,2502431.898
高雄市政府,160248,TW,高雄市,鹽埕區,新化里,8,大勇市場,64號,,,高雄市鹽埕區新化里8鄰大勇市場64號,176245.768,2502392.528
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,1號,,,高雄市鼓山區桃源里1鄰柴山1號,173358.076,2504998.816
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,1之1號,,,高雄市鼓山區桃源里1鄰柴山1之1號,173370.370,2505001.590
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,2號,,,高雄市鼓山區桃源里4鄰柴山2號,173364.737,2505098.018
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,2之1號,,,高雄市鼓山區桃源里4鄰柴山2之1號,173390.158,2504942.894
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,2之2號,,,高雄市鼓山區桃源里4鄰柴山2之2號,173417.088,2504867.127
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,2之3號,,,高雄市鼓山區桃源里4鄰柴山2之3號,173366.596,2505071.566
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,3號,,,高雄市鼓山區桃源里1鄰柴山3號,173300.567,2505013.897
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,3之1號,,,高雄市鼓山區桃源里1鄰柴山3之1號,173290.819,2505016.207
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,3之2號,,,高雄市鼓山區桃源里1鄰柴山3之2號,173286.224,2505021.233
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,3之3號,,,高雄市鼓山區桃源里1鄰柴山3之3號,173283.209,2505025.110
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,3之5號,,,高雄市鼓山區桃源里1鄰柴山3之5號,173295.413,2505024.392
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,4號,,,高雄市鼓山區桃源里4鄰柴山4號,173419.600,2505192.130
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,4之1號,,,高雄市鼓山區桃源里4鄰柴山4之1號,173536.317,2505072.273
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,5號,,,高雄市鼓山區桃源里1鄰柴山5號,173408.554,2504872.622
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,6號,,,高雄市鼓山區桃源里4鄰柴山6號,173424.316,2505196.453
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,6之1號,,,高雄市鼓山區桃源里4鄰柴山6之1號,173366.050,2505203.890
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,7號,,,高雄市鼓山區桃源里1鄰柴山7號,173313.472,2505016.415
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,7之1號,,,高雄市鼓山區桃源里1鄰柴山7之1號,173311.898,2505023.654
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,7之2號,,,高雄市鼓山區桃源里1鄰柴山7之2號,173332.486,2504991.455
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,7之3號,,,高雄市鼓山區桃源里1鄰柴山7之3號,173306.370,2505000.780
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,8號,,,高雄市鼓山區桃源里4鄰柴山8號,173309.567,2505266.714
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,8之1號,,,高雄市鼓山區桃源里4鄰柴山8之1號,173305.584,2505257.662
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,8之2號,,,高雄市鼓山區桃源里4鄰柴山8之2號,173312.102,2505259.835
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,9號,,,高雄市鼓山區桃源里1鄰柴山9號,173307.204,2504939.586
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,9之1號,,,高雄市鼓山區桃源里1鄰柴山9之1號,173305.896,2504942.725
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,9之2號,,,高雄市鼓山區桃源里1鄰柴山9之2號,173308.512,2504936.186
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,9之3號,,,高雄市鼓山區桃源里1鄰柴山9之3號,173309.835,2504932.724
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,9之5號,,,高雄市鼓山區桃源里1鄰柴山9之5號,173314.010,2504924.140
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,10號,,,高雄市鼓山區桃源里4鄰柴山10號,173306.309,2505272.507
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,11號,,,高雄市鼓山區桃源里1鄰柴山11號,173300.664,2504951.880
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,11之1號,,,高雄市鼓山區桃源里1鄰柴山11之1號,173298.030,2504956.200
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,12號,,,高雄市鼓山區桃源里4鄰柴山12號,173300.214,2505269.550
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,13號,,,高雄市鼓山區桃源里1鄰柴山13號,173296.520,2504961.390
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,14號,,,高雄市鼓山區桃源里4鄰柴山14號,173338.943,2505282.492
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,14之1號,,,高雄市鼓山區桃源里4鄰柴山14之1號,173330.825,2505286.674
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,15號,,,高雄市鼓山區桃源里1鄰柴山15號,173286.539,2504968.621
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,15之1號,,,高雄市鼓山區桃源里1鄰柴山15之1號,173294.910,2504964.697
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,16號,,,高雄市鼓山區桃源里4鄰柴山16號,173317.380,2505308.950
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,16號之1,,,高雄市鼓山區桃源里4鄰柴山16號之1,173295.950,2505298.370
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,16之3號,,,高雄市鼓山區桃源里4鄰柴山16之3號,173332.542,2505310.888
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,16之5號,,,高雄市鼓山區桃源里4鄰柴山16之5號,173328.733,2505310.328
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,17號,,,高雄市鼓山區桃源里1鄰柴山17號,173292.032,2504976.991
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,17之1號,,,高雄市鼓山區桃源里1鄰柴山17之1號,173283.923,2504974.637
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,18號,,,高雄市鼓山區桃源里4鄰柴山18號,173319.457,2505312.702
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,19號,,,高雄市鼓山區桃源里1鄰柴山19號,173283.877,2504984.970
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,19之1號,,,高雄市鼓山區桃源里1鄰柴山19之1號,173278.427,2504991.328
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,20號,,,高雄市鼓山區桃源里4鄰柴山20號,173292.973,2505312.091
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,20之1號,,,高雄市鼓山區桃源里4鄰柴山20之1號,173292.671,2505308.772
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,20之2號,,,高雄市鼓山區桃源里4鄰柴山20之2號,173292.973,2505302.738
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,21號,,,高雄市鼓山區桃源里1鄰柴山21號,173249.800,2505009.810
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,22號,,,高雄市鼓山區桃源里4鄰柴山22號,173325.708,2505319.962
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,23號,,,高雄市鼓山區桃源里1鄰柴山23號,173253.898,2505023.716
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,23之1號,,,高雄市鼓山區桃源里1鄰柴山23之1號,173254.981,2505015.888
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,23之2號,,,高雄市鼓山區桃源里1鄰柴山23之2號,173243.925,2505023.198
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,24號,,,高雄市鼓山區桃源里4鄰柴山24號,173324.935,2505324.227
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,24之1號,,,高雄市鼓山區桃源里4鄰柴山24之1號,173321.674,2505305.959
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,26號,,,高雄市鼓山區桃源里4鄰柴山26號,173293.275,2505324.763
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,27號,,,高雄市鼓山區桃源里1鄰柴山27號,173288.546,2505041.774
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,28號,,,高雄市鼓山區桃源里4鄰柴山28號,173316.989,2505364.282
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,29號,,,高雄市鼓山區桃源里1鄰柴山29號,173237.236,2505040.048
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,1,柴山,29之1號,,,高雄市鼓山區桃源里1鄰柴山29之1號,173237.882,2505051.823
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,30號,,,高雄市鼓山區桃源里4鄰柴山30號,173319.916,2505373.760
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,31號,,,高雄市鼓山區桃源里2鄰柴山31號,173337.975,2505101.392
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,31之1號,,,高雄市鼓山區桃源里2鄰柴山31之1號,173336.255,2505106.485
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,31之2號,,,高雄市鼓山區桃源里2鄰柴山31之2號,173327.637,2505033.411
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,32號,,,高雄市鼓山區桃源里4鄰柴山32號,173316.989,2505380.311
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,32號之1,,,高雄市鼓山區桃源里4鄰柴山32號之1,173313.680,2505387.580
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,33號,,,高雄市鼓山區桃源里2鄰柴山33號,173332.260,2505087.462
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,34號,,,高雄市鼓山區桃源里4鄰柴山34號,173306.117,2505396.340
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,34之1號,,,高雄市鼓山區桃源里4鄰柴山34之1號,173311.274,2505397.594
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,35號,,,高雄市鼓山區桃源里2鄰柴山35號,173294.116,2505063.704
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,35之1號,,,高雄市鼓山區桃源里2鄰柴山35之1號,173294.812,2505069.273
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,35之2號,,,高雄市鼓山區桃源里2鄰柴山35之2號,173300.730,2505067.881
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,4,柴山,36號,,,高雄市鼓山區桃源里4鄰柴山36號,173300.750,2505405.060
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,37號,,,高雄市鼓山區桃源里2鄰柴山37號,173292.027,2505058.134
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,37之1號,,,高雄市鼓山區桃源里2鄰柴山37之1號,173294.812,2505050.128
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,37之2號,,,高雄市鼓山區桃源里2鄰柴山37之2號,173300.034,2505044.907
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,38號,,,高雄市鼓山區桃源里5鄰柴山38號,173338.232,2505369.574
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,38號之3,,,高雄市鼓山區桃源里5鄰柴山38號之3,173349.400,2505393.190
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,38之4號,,,高雄市鼓山區桃源里5鄰柴山38之4號,173338.529,2505362.450
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,38之5號,,,高雄市鼓山區桃源里5鄰柴山38之5號,173365.246,2505351.764
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,38之6號,,,高雄市鼓山區桃源里5鄰柴山38之6號,173413.038,2505355.919
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,38之7號,,,高雄市鼓山區桃源里5鄰柴山38之7號,173399.530,2505385.586
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,39號,,,高雄市鼓山區桃源里2鄰柴山39號,173296.553,2505075.887
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,40號,,,高雄市鼓山區桃源里5鄰柴山40號,173319.899,2505418.696
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,40之1號,,,高雄市鼓山區桃源里5鄰柴山40之1號,173311.060,2505410.790
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,40之2號,,,高雄市鼓山區桃源里5鄰柴山40之2號,173311.135,2505404.981
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,41號,,,高雄市鼓山區桃源里2鄰柴山41號,173273.155,2505064.443
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,41之1號,,,高雄市鼓山區桃源里2鄰柴山41之1號,173222.656,2505006.149
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,41之2號,,,高雄市鼓山區桃源里2鄰柴山41之2號,173221.149,2505036.077
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,42號,,,高雄市鼓山區桃源里5鄰柴山42號,173321.820,2505428.845
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,43號,,,高雄市鼓山區桃源里2鄰柴山43號,173254.696,2505092.037
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,44號,,,高雄市鼓山區桃源里5鄰柴山44號,173351.294,2505409.350
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,44號之1,,,高雄市鼓山區桃源里5鄰柴山44號之1,173341.370,2505406.830
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,44號之2,,,高雄市鼓山區桃源里5鄰柴山44號之2,173356.930,2505401.630
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,44之2號,,,高雄市鼓山區桃源里5鄰柴山44之2號,173356.930,2505401.630
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,45號,,,高雄市鼓山區桃源里2鄰柴山45號,173260.477,2505084.952
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,45之1號,,,高雄市鼓山區桃源里2鄰柴山45之1號,173260.663,2505077.308
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,46號,,,高雄市鼓山區桃源里5鄰柴山46號,173354.560,2505415.583
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,47號,,,高雄市鼓山區桃源里2鄰柴山47號,173257.823,2505103.109
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,48號,,,高雄市鼓山區桃源里5鄰柴山48號,173347.732,2505421.817
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49之2號,,,高雄市鼓山區桃源里2鄰柴山49之2號,173240.690,2505078.760
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49號,,,高雄市鼓山區桃源里2鄰柴山49號,173236.331,2505075.191
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49之1號,,,高雄市鼓山區桃源里2鄰柴山49之1號,173236.040,2505056.620
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49號之1,,,高雄市鼓山區桃源里2鄰柴山49號之1,173236.040,2505056.620
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49之3號,,,高雄市鼓山區桃源里2鄰柴山49之3號,173211.267,2505089.115
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49之4號,,,高雄市鼓山區桃源里2鄰柴山49之4號,173222.059,2505070.666
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,49之5號,,,高雄市鼓山區桃源里2鄰柴山49之5號,173241.204,2505062.312
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,50號,,,高雄市鼓山區桃源里5鄰柴山50號,173364.950,2505439.923
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,50之1號,,,高雄市鼓山區桃源里5鄰柴山50之1號,173359.310,2505440.517
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51號,,,高雄市鼓山區桃源里2鄰柴山51號,173239.464,2505092.596
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之1號,,,高雄市鼓山區桃源里2鄰柴山51之1號,173194.123,2505094.956
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之2號,,,高雄市鼓山區桃源里2鄰柴山51之2號,173214.302,2505098.560
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之3號,,,高雄市鼓山區桃源里2鄰柴山51之3號,173223.451,2505079.716
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之5號,,,高雄市鼓山區桃源里2鄰柴山51之5號,173232.750,2505084.050
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之6號,,,高雄市鼓山區桃源里2鄰柴山51之6號,173191.229,2505074.848
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之7號,,,高雄市鼓山區桃源里2鄰柴山51之7號,173197.448,2505073.384
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,51之8號,,,高雄市鼓山區桃源里2鄰柴山51之8號,173198.568,2505107.339
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,52號,,,高雄市鼓山區桃源里5鄰柴山52號,173353.076,2505440.814
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,53之5號,,,高雄市鼓山區桃源里2鄰柴山53之5號,173272.460,2505097.910
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,54號,,,高雄市鼓山區桃源里5鄰柴山54號,173366.137,2505446.157
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,54號之1,,,高雄市鼓山區桃源里5鄰柴山54號之1,173353.830,2505449.190
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,55號,,,高雄市鼓山區桃源里2鄰柴山55號,173278.230,2505104.460
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,56號,,,高雄市鼓山區桃源里5鄰柴山56號,173327.855,2505438.172
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,56之1號,,,高雄市鼓山區桃源里5鄰柴山56之1號,173324.837,2505437.898
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,2,柴山,57號,,,高雄市鼓山區桃源里2鄰柴山57號,173259.300,2505069.890
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,58號,,,高雄市鼓山區桃源里5鄰柴山58號,173324.184,2505433.433
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,59號,,,高雄市鼓山區桃源里3鄰柴山59號,173292.376,2505101.994
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,59之1號,,,高雄市鼓山區桃源里3鄰柴山59之1號,173291.680,2505097.120
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,59之2號,,,高雄市鼓山區桃源里3鄰柴山59之2號,173291.680,2505092.247
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,59之3號,,,高雄市鼓山區桃源里3鄰柴山59之3號,173292.567,2505108.399
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,59之5號,,,高雄市鼓山區桃源里3鄰柴山59之5號,173292.140,2505112.104
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,60號,,,高雄市鼓山區桃源里5鄰柴山60號,173327.959,2505445.747
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,61號,,,高雄市鼓山區桃源里3鄰柴山61號,173298.534,2505132.514
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,62號,,,高雄市鼓山區桃源里5鄰柴山62號,173330.387,2505448.534
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,62之1號,,,高雄市鼓山區桃源里5鄰柴山62之1號,173326.611,2505448.803
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,63號,,,高雄市鼓山區桃源里3鄰柴山63號,173282.900,2505181.629
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,64號,,,高雄市鼓山區桃源里5鄰柴山64號,173329.488,2505455.275
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,64之1號,,,高雄市鼓山區桃源里5鄰柴山64之1號,173321.578,2505455.815
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,65號,,,高雄市鼓山區桃源里3鄰柴山65號,173289.059,2505181.786
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,66號,,,高雄市鼓山區桃源里5鄰柴山66號,173331.735,2505460.489
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,66之1號,,,高雄市鼓山區桃源里5鄰柴山66之1號,173321.578,2505460.938
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,67號,,,高雄市鼓山區桃源里3鄰柴山67號,173282.900,2505184.629
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,68號,,,高雄市鼓山區桃源里5鄰柴山68號,173321.308,2505476.399
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,68之1號,,,高雄市鼓山區桃源里5鄰柴山68之1號,173354.421,2505477.434
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,68之2號,,,高雄市鼓山區桃源里5鄰柴山68之2號,173358.566,2505524.641
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,69號,,,高雄市鼓山區桃源里3鄰柴山69號,173288.943,2505184.787
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,70號,,,高雄市鼓山區桃源里5鄰柴山70號,173387.941,2505516.910
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,70號之1,,,高雄市鼓山區桃源里5鄰柴山70號之1,173390.870,2505509.520
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,70之2號,,,高雄市鼓山區桃源里5鄰柴山70之2號,173383.303,2505504.929
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,3,柴山,71號,,,高雄市鼓山區桃源里3鄰柴山71號,173289.040,2505192.448
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,72號,,,高雄市鼓山區桃源里5鄰柴山72號,173376.710,2505517.810
高雄市政府,160248,TW,高雄市,鼓山區,桃源里,5,柴山,72之1號,,,高雄市鼓山區桃源里5鄰柴山72之1號,173383.689,2505523.094
