source,addr:TW:dataset,addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,x,y
高雄市政府,160248,TW,高雄市,岡山區,潭底里,5,潭底路,塭仔,8號,高雄市岡山區潭底里5鄰潭底路塭仔8號,177735.920,2526407.370
高雄市政府,160248,TW,高雄市,岡山區,潭底里,5,潭底路,塭仔,8之3號,高雄市岡山區潭底里5鄰潭底路塭仔8之3號,177682.020,2525895.770
高雄市政府,160248,TW,高雄市,岡山區,福興里,8,介壽西路,西首,1號,高雄市岡山區福興里8鄰介壽西路西首1號,175238.770,2520625.930
高雄市政府,160248,TW,高雄市,橋頭區,中崎里,4,中崎路,灣子溝,51號,高雄市橋頭區中崎里4鄰中崎路灣子溝51號,180843.420,2517642.100
高雄市政府,160248,TW,高雄市,橋頭區,仕隆里,15,成功南路,南溝邊,2號,高雄市橋頭區仕隆里15鄰成功南路南溝邊2號,179204.960,2517304.780
